# Modern-Era Retrospective Analysis for Research and Applications (MERRA), version 2
# Provider;National Aeronautics and Space Administration (NASA) / Goddard Space Flight Center
# More information at;http://gmao.gsfc.nasa.gov/reanalysis/MERRA-2
# Site latitude (positive means North);32.041
# Site longitude (positive means East);54.666
# Site altitude (m);1595
# Date beginning;2021-01-01
# Date end;2021-12-31
# Time reference (hour);UT
# Summarization (period of integration);Hour (h)
# Date - Instant;The date or instant given for each value corresponds to the end of the summarization

# Columns:
# Temperature (K);Temperature at 2 m above ground
# Relative humidity (%);Relative humidity at 2 m above ground
# Pressure (hPa);Pressure at ground level
# Wind speed (m/s);Wind speed at 10 m above ground
# Wind direction (deg);Wind direction at 10 m above ground (0 means from North, 90 from East...)
# Rainfall (kg/m2);Rainfall (= rain depth in mm)
# Snowfall (kg/m2);Snowfall
# Snow depth (m);Snow depth
# Short-wave irradiation (Wh/m2);Surface incoming shortwave irradiation (broadband)

# MERRA-2 meteorological data
# Date;UT time;Temperature;Relative Humidity;Pressure;Wind speed;Wind direction;Rainfall;Snowfall;Snow depth;Short-wave irradiation
2021-08-06;15:00;305.94;13.67;853.53;6.92;44.39;0.000000;0.000000;0.000000;75.9188
2021-08-06;16:00;302.94;16.33;854.12;5.02;44.03;0.000000;0.000000;0.000000;0.1961
2021-08-06;17:00;301.25;18.22;854.93;4.25;41.36;0.000000;0.000000;0.000000;0.0000
2021-08-06;18:00;299.97;19.79;855.51;3.92;38.98;0.000000;0.000000;0.000000;0.0000
2021-08-06;19:00;298.75;21.03;855.74;3.58;38.55;0.000000;0.000000;0.000000;0.0000
2021-08-06;20:00;297.72;21.42;855.71;3.22;40.51;0.000000;0.000000;0.000000;0.0000
2021-08-06;21:00;296.80;21.11;855.43;2.90;41.47;0.000000;0.000000;0.000000;0.0000
2021-08-06;22:00;296.19;20.53;855.18;2.50;40.91;0.000000;0.000000;0.000000;0.0000
2021-08-06;23:00;296.13;19.73;855.09;1.95;38.49;0.000000;0.000000;0.000000;0.0000
2021-08-06;24:00;296.35;18.99;855.19;1.37;33.19;0.000000;0.000000;0.000000;0.0000
2021-08-07;01:00;296.38;18.70;855.49;0.90;22.38;0.000000;0.000000;0.000000;0.0000
2021-08-07;02:00;296.16;18.80;855.91;0.70;7.91;0.000000;0.000000;0.000000;5.7879
2021-08-07;03:00;297.23;17.57;856.42;0.75;7.30;0.000000;0.000000;0.000000;130.3577
2021-08-07;04:00;300.32;14.85;856.82;1.77;72.89;0.000000;0.000000;0.000000;343.5679
2021-08-07;05:00;303.69;12.81;857.10;2.83;86.89;0.000000;0.000000;0.000000;559.8856
2021-08-07;06:00;306.21;11.79;857.11;2.90;75.66;0.000000;0.000000;0.000000;749.1995
2021-08-07;07:00;308.10;11.16;856.71;3.24;60.23;0.000000;0.000000;0.000000;893.7376
2021-08-07;08:00;309.48;10.75;856.03;3.85;51.23;0.000000;0.000000;0.000000;985.4390
2021-08-07;09:00;310.39;10.52;855.28;4.45;47.67;0.000000;0.000000;0.000000;1008.8330
2021-08-07;10:00;310.89;10.36;854.74;5.12;47.06;0.000000;0.000000;0.000000;968.2872
2021-08-07;11:00;310.96;10.20;854.45;5.91;47.04;0.000000;0.000000;0.000000;858.0128
2021-08-07;12:00;310.55;10.19;854.32;6.68;48.65;0.000000;0.000000;0.000000;688.6378
2021-08-07;13:00;309.69;10.33;854.41;7.21;51.56;0.000001;0.000000;0.000000;489.6571
2021-08-07;14:00;308.35;10.74;854.72;7.30;55.27;0.000002;0.000000;0.000000;265.3567
2021-08-07;15:00;306.39;11.63;855.24;6.19;58.15;0.000002;0.000000;0.000000;72.0250
2021-08-07;16:00;303.14;13.84;855.78;3.89;59.27;0.000000;0.000000;0.000000;0.1303
2021-08-07;17:00;301.73;15.19;856.31;3.39;59.75;0.000000;0.000000;0.000000;0.0000
2021-08-07;18:00;300.83;16.43;856.73;3.06;59.92;0.000001;0.000000;0.000000;0.0000
2021-08-07;19:00;300.00;17.75;856.94;2.93;63.14;0.000001;0.000000;0.000000;0.0000
2021-08-07;20:00;299.25;18.88;857.01;2.70;68.30;0.000002;0.000000;0.000000;0.0000
2021-08-07;21:00;298.63;19.62;856.86;2.36;74.72;0.000001;0.000000;0.000000;0.0000
2021-08-07;22:00;298.20;20.01;856.66;2.14;82.25;0.000000;0.000000;0.000000;0.0000
2021-08-07;23:00;297.78;20.30;856.58;2.00;87.73;0.000000;0.000000;0.000000;0.0000
2021-08-07;24:00;297.31;20.60;856.71;1.92;89.88;0.000000;0.000000;0.000000;0.0000
2021-08-08;01:00;296.84;20.88;857.00;1.83;91.89;0.000000;0.000000;0.000000;0.0000
2021-08-08;02:00;296.38;21.13;857.43;1.74;96.78;0.000000;0.000000;0.000000;5.2867
2021-08-08;03:00;297.86;19.02;857.95;1.66;103.61;0.000000;0.000000;0.000000;127.6199
2021-08-08;04:00;301.22;15.14;858.42;2.73;106.34;0.000000;0.000000;0.000000;345.5266
2021-08-08;05:00;305.14;11.93;858.76;3.89;103.50;0.000000;0.000000;0.000000;571.3545
2021-08-08;06:00;307.36;10.71;858.77;3.40;87.61;0.000000;0.000000;0.000000;766.2681
2021-08-08;07:00;308.97;9.94;858.46;3.41;68.04;0.000000;0.000000;0.000000;914.0923
2021-08-08;08:00;310.17;9.35;857.92;3.89;55.44;0.000000;0.000000;0.000000;1003.0540
2021-08-08;09:00;311.00;8.92;857.24;4.50;49.50;0.000000;0.000000;0.000000;1026.3150
2021-08-08;10:00;311.41;8.69;856.69;5.15;46.76;0.000000;0.000000;0.000000;981.9045
2021-08-08;11:00;311.41;8.70;856.31;5.78;45.22;0.000000;0.000000;0.000000;873.0574
2021-08-08;12:00;310.95;8.89;856.08;6.33;45.17;0.000000;0.000000;0.000000;702.8365
2021-08-08;13:00;310.07;9.19;856.07;6.73;46.14;0.000000;0.000000;0.000000;498.5709
2021-08-08;14:00;308.74;9.64;856.21;6.90;47.43;0.000000;0.000000;0.000000;276.6136
2021-08-08;15:00;306.63;10.46;856.54;5.76;49.77;0.000000;0.000000;0.000000;74.7816
2021-08-08;16:00;303.06;12.37;856.98;3.77;53.17;0.000000;0.000000;0.000000;0.0969
2021-08-08;17:00;301.55;13.21;857.50;3.57;57.55;0.000000;0.000000;0.000000;0.0000
2021-08-08;18:00;300.32;14.03;857.82;3.43;62.21;0.000000;0.000000;0.000000;0.0000
2021-08-08;19:00;299.21;14.88;857.86;3.22;66.65;0.000000;0.000000;0.000000;0.0000
2021-08-08;20:00;298.27;15.68;857.73;2.97;70.17;0.000000;0.000000;0.000000;0.0000
2021-08-08;21:00;297.60;16.29;857.48;2.64;73.07;0.000000;0.000000;0.000000;0.0000
2021-08-08;22:00;297.18;16.68;857.30;2.30;75.15;0.000000;0.000000;0.000000;0.0000
2021-08-08;23:00;296.82;17.03;857.28;2.04;75.62;0.000000;0.000000;0.000000;0.0000
2021-08-08;24:00;296.41;17.48;857.44;1.89;76.76;0.000000;0.000000;0.000000;0.0000
2021-08-09;01:00;295.94;18.03;857.69;1.78;82.28;0.000000;0.000000;0.000000;0.0000
2021-08-09;02:00;295.48;18.64;858.13;1.67;90.69;0.000000;0.000000;0.000000;5.1054
2021-08-09;03:00;297.18;16.94;858.74;1.57;100.78;0.000000;0.000000;0.000000;133.0551
2021-08-09;04:00;300.69;14.26;859.22;3.12;106.04;0.000000;0.000000;0.000000;354.3745
2021-08-09;05:00;304.19;12.42;859.53;4.33;101.65;0.000000;0.000000;0.000000;577.6763
2021-08-09;06:00;306.33;11.13;859.56;3.70;85.41;0.000000;0.000000;0.000000;773.3386
2021-08-09;07:00;308.03;10.00;859.26;3.69;63.01;0.000000;0.000000;0.000000;922.9130
2021-08-09;08:00;309.33;9.11;858.70;4.11;49.35;0.000000;0.000000;0.000000;1013.4320
2021-08-09;09:00;310.23;8.44;858.12;4.59;42.60;0.000000;0.000000;0.000000;1037.2900
2021-08-09;10:00;310.73;8.00;857.63;5.06;38.49;0.000000;0.000000;0.000000;992.7051
2021-08-09;11:00;310.86;7.73;857.21;5.50;35.30;0.000000;0.000000;0.000000;883.6393
2021-08-09;12:00;310.60;7.68;856.83;5.94;33.67;0.000000;0.000000;0.000000;718.5795
2021-08-09;13:00;309.87;7.90;856.63;6.34;33.41;0.000000;0.000000;0.000000;511.6569
2021-08-09;14:00;308.64;8.43;856.59;6.57;34.01;0.000000;0.000000;0.000000;284.2365
2021-08-09;15:00;306.29;9.72;856.81;5.12;35.37;0.000000;0.000000;0.000000;75.4277
2021-08-09;16:00;302.48;12.38;857.13;3.66;37.50;0.000000;0.000000;0.000000;0.0623
2021-08-09;17:00;301.11;13.72;857.55;3.60;39.61;0.000000;0.000000;0.000000;0.0000
2021-08-09;18:00;299.90;14.99;857.76;3.44;42.64;0.000000;0.000000;0.000000;0.0000
2021-08-09;19:00;298.84;16.16;857.69;3.15;46.45;0.000000;0.000000;0.000000;0.0000
2021-08-09;20:00;298.07;17.05;857.50;2.81;49.38;0.000000;0.000000;0.000000;0.0000
2021-08-09;21:00;297.59;17.64;857.18;2.41;51.08;0.000000;0.000000;0.000000;0.0000
2021-08-09;22:00;297.17;18.13;856.89;2.13;54.85;0.000000;0.000000;0.000000;0.0000
2021-08-09;23:00;296.65;18.71;856.82;2.08;63.02;0.000000;0.000000;0.000000;0.0000
2021-08-09;24:00;296.00;19.28;856.90;2.19;75.02;0.000000;0.000000;0.000000;0.0000
2021-08-10;01:00;295.26;19.70;857.12;2.36;88.88;0.000000;0.000000;0.000000;0.0000
2021-08-10;02:00;294.53;19.81;857.54;2.49;99.55;0.000000;0.000000;0.000000;4.6725
2021-08-10;03:00;296.40;16.91;858.05;2.34;110.59;0.000000;0.000000;0.000000;131.3509
2021-08-10;04:00;300.26;12.49;858.36;3.13;114.56;0.000000;0.000000;0.000000;354.7521
2021-08-10;05:00;304.10;9.69;858.37;3.08;91.96;0.000000;0.000000;0.000000;580.2593
2021-08-10;06:00;306.45;8.76;858.18;2.96;68.95;0.000000;0.000000;0.000000;777.6948
2021-08-10;07:00;308.05;7.89;857.77;3.14;54.83;0.000000;0.000000;0.000000;928.5613
2021-08-10;08:00;309.34;7.13;857.15;3.57;44.78;0.000000;0.000000;0.000000;1019.3640
2021-08-10;09:00;310.30;6.59;856.44;4.06;38.14;0.000000;0.000000;0.000000;1043.5540
2021-08-10;10:00;310.91;6.25;855.80;4.62;32.76;0.000000;0.000000;0.000000;999.0735
2021-08-10;11:00;311.09;6.17;855.30;5.15;29.49;0.000000;0.000000;0.000000;888.4570
2021-08-10;12:00;310.81;6.33;854.93;5.59;27.74;0.000000;0.000000;0.000000;721.3898
2021-08-10;13:00;310.05;6.74;854.74;5.95;26.76;0.000000;0.000000;0.000000;512.7384
2021-08-10;14:00;308.79;7.47;854.69;6.18;26.33;0.000000;0.000000;0.000000;283.8119
2021-08-10;15:00;306.25;8.98;854.86;4.74;27.40;0.000000;0.000000;0.000000;74.4525
2021-08-10;16:00;302.46;11.65;855.19;3.74;29.72;0.000000;0.000000;0.000000;0.0361
2021-08-10;17:00;301.12;13.05;855.61;3.79;32.39;0.000000;0.000000;0.000000;0.0000
2021-08-10;18:00;299.82;14.44;855.86;3.58;36.12;0.000000;0.000000;0.000000;0.0000
2021-08-10;19:00;298.63;15.62;855.80;3.01;39.73;0.000000;0.000000;0.000000;0.0000
2021-08-10;20:00;298.24;15.94;855.54;2.20;42.65;0.000000;0.000000;0.000000;0.0000
2021-08-10;21:00;298.52;15.59;855.17;1.32;43.56;0.000000;0.000000;0.000000;0.0000
2021-08-10;22:00;298.70;15.34;854.89;0.46;35.55;0.000000;0.000000;0.000000;0.0000
2021-08-10;23:00;298.48;15.49;854.74;0.29;254.86;0.000000;0.000000;0.000000;0.0000
2021-08-10;24:00;298.00;15.91;854.70;0.78;243.65;0.000000;0.000000;0.000000;0.0000
2021-08-11;01:00;297.54;16.34;854.78;1.12;241.93;0.000000;0.000000;0.000000;0.0000
2021-08-11;02:00;297.19;16.67;854.93;1.35;243.93;0.000000;0.000000;0.000000;4.4490
2021-08-11;03:00;298.26;15.69;855.26;1.40;250.06;0.000000;0.000000;0.000000;132.7655
2021-08-11;04:00;301.82;12.71;855.58;1.47;271.06;0.000000;0.000000;0.000000;356.3664
2021-08-11;05:00;305.95;9.67;855.86;2.40;343.52;0.000000;0.000000;0.000000;580.5601
2021-08-11;06:00;308.09;8.57;856.00;3.69;357.18;0.000000;0.000000;0.000000;776.2687
2021-08-11;07:00;309.64;7.93;855.81;4.57;2.64;0.000000;0.000000;0.000000;925.3532
2021-08-11;08:00;310.81;7.48;855.33;5.24;4.59;0.000000;0.000000;0.000000;1015.5170
2021-08-11;09:00;311.61;7.15;854.76;5.71;5.77;0.000000;0.000000;0.000000;1039.8530
2021-08-11;10:00;312.03;6.90;854.23;6.06;6.43;0.000000;0.000000;0.000000;995.8115
2021-08-11;11:00;312.04;6.82;853.81;6.33;7.57;0.000000;0.000000;0.000000;887.4769
2021-08-11;12:00;311.61;6.94;853.54;6.50;10.05;0.000000;0.000000;0.000000;723.1750
2021-08-11;13:00;310.74;7.26;853.52;6.58;13.83;0.000000;0.000000;0.000000;517.0341
2021-08-11;14:00;309.38;7.78;853.66;6.57;18.79;0.000000;0.000000;0.000000;289.1046
2021-08-11;15:00;306.69;8.94;853.99;4.90;26.21;0.000000;0.000000;0.000000;76.4599
2021-08-11;16:00;302.64;10.94;854.44;3.75;35.88;0.000000;0.000000;0.000000;0.0187
2021-08-11;17:00;301.11;11.36;854.89;3.66;43.30;0.000000;0.000000;0.000000;0.0000
2021-08-11;18:00;299.73;11.63;855.14;3.39;49.75;0.000000;0.000000;0.000000;0.0000
2021-08-11;19:00;298.72;11.78;855.16;2.96;55.88;0.000000;0.000000;0.000000;0.0000
2021-08-11;20:00;298.33;11.70;855.16;2.43;62.30;0.000000;0.000000;0.000000;0.0000
2021-08-11;21:00;298.47;11.39;855.02;1.76;69.68;0.000000;0.000000;0.000000;0.0000
2021-08-11;22:00;298.54;11.22;854.91;1.20;77.89;0.000000;0.000000;0.000000;0.0000
2021-08-11;23:00;298.33;11.27;854.98;0.82;82.05;0.000000;0.000000;0.000000;0.0000
2021-08-11;24:00;298.01;11.42;855.18;0.53;71.38;0.000000;0.000000;0.000000;0.0000
2021-08-12;01:00;297.62;11.61;855.45;0.47;26.84;0.000000;0.000000;0.000000;0.0000
2021-08-12;02:00;297.10;11.91;855.87;0.76;3.00;0.000000;0.000000;0.000000;3.9900
2021-08-12;03:00;297.75;11.59;856.43;0.97;356.27;0.000000;0.000000;0.000000;128.7413
2021-08-12;04:00;300.68;9.51;857.01;1.56;2.84;0.000000;0.000000;0.000000;351.0297
2021-08-12;05:00;304.91;6.96;857.46;3.21;31.37;0.000000;0.000000;0.000000;575.1144
2021-08-12;06:00;307.56;5.72;857.70;4.34;29.31;0.000000;0.000000;0.000000;770.4779
2021-08-12;07:00;309.27;5.17;857.67;4.94;26.61;0.000000;0.000000;0.000000;919.2243
2021-08-12;08:00;310.61;5.01;857.36;5.26;24.20;0.000000;0.000000;0.000000;1008.6150
2021-08-12;09:00;311.55;5.16;856.87;5.49;21.55;0.000000;0.000000;0.000000;1030.7510
2021-08-12;10:00;312.10;5.55;856.38;5.86;19.75;0.000000;0.000000;0.000000;985.1699
2021-08-12;11:00;312.23;6.00;856.05;6.26;19.97;0.000000;0.000000;0.000000;875.7080
2021-08-12;12:00;311.91;6.50;855.88;6.58;21.48;0.000000;0.000000;0.000000;710.5265
2021-08-12;13:00;311.11;7.04;855.92;6.81;24.44;0.000000;0.000000;0.000000;504.5839
2021-08-12;14:00;309.79;7.72;856.04;6.85;28.60;0.000000;0.000000;0.000000;278.4582
2021-08-12;15:00;307.08;9.07;856.35;5.01;33.72;0.000000;0.000000;0.000000;71.1444
2021-08-12;16:00;303.15;11.31;856.76;3.76;39.46;0.000000;0.000000;0.000000;0.0092
2021-08-12;17:00;301.70;12.22;857.17;3.65;44.47;0.000000;0.000000;0.000000;0.0000
2021-08-12;18:00;300.46;12.95;857.42;3.46;49.44;0.000000;0.000000;0.000000;0.0000
2021-08-12;19:00;299.45;13.46;857.40;3.15;56.10;0.000000;0.000000;0.000000;0.0000
2021-08-12;20:00;298.80;13.69;857.25;2.71;65.25;0.000000;0.000000;0.000000;0.0000
2021-08-12;21:00;298.56;13.66;856.94;2.18;76.57;0.000000;0.000000;0.000000;0.0000
2021-08-12;22:00;298.52;13.53;856.65;1.71;87.99;0.000000;0.000000;0.000000;0.0000
2021-08-12;23:00;298.47;13.45;856.55;1.27;99.52;0.000000;0.000000;0.000000;0.0000
2021-08-12;24:00;298.28;13.51;856.55;0.78;123.29;0.000000;0.000000;0.000000;0.0000
2021-08-13;01:00;297.91;13.77;856.66;0.68;187.50;0.000000;0.000000;0.000000;0.0000
2021-08-13;02:00;297.25;14.30;856.88;1.15;222.21;0.000000;0.000000;0.000000;3.6785
2021-08-13;03:00;298.13;13.62;857.18;1.40;234.15;0.000000;0.000000;0.000000;127.5753
2021-08-13;04:00;301.75;10.95;857.46;1.33;232.67;0.000000;0.000000;0.000000;349.3136
2021-08-13;05:00;305.85;8.76;857.68;0.92;85.54;0.000000;0.000000;0.000000;572.9333
2021-08-13;06:00;308.51;7.65;857.64;1.84;54.03;0.000000;0.000000;0.000000;769.2300
2021-08-13;07:00;310.39;6.88;857.40;2.69;47.45;0.000000;0.000000;0.000000;918.8239
2021-08-13;08:00;311.77;6.44;856.93;3.31;44.86;0.000000;0.000000;0.000000;1009.8310
2021-08-13;09:00;312.70;6.24;856.37;3.83;42.55;0.000000;0.000000;0.000000;1034.3190
2021-08-13;10:00;313.18;6.16;855.78;4.32;41.77;0.000000;0.000000;0.000000;988.6254
2021-08-13;11:00;313.26;6.15;855.21;4.72;43.41;0.000000;0.000000;0.000000;879.8112
2021-08-13;12:00;312.92;6.24;854.75;5.06;47.49;0.000000;0.000000;0.000000;714.8908
2021-08-13;13:00;312.14;6.47;854.46;5.43;53.69;0.000000;0.000000;0.000000;507.9023
2021-08-13;14:00;310.86;6.91;854.33;5.87;61.00;0.000000;0.000000;0.000000;280.6200
2021-08-13;15:00;308.02;8.08;854.34;4.70;66.91;0.000000;0.000000;0.000000;70.8921
2021-08-13;16:00;304.32;10.03;854.49;4.31;71.85;0.000000;0.000000;0.000000;0.0032
2021-08-13;17:00;303.10;10.91;854.77;4.61;77.27;0.000000;0.000000;0.000000;0.0000
2021-08-13;18:00;301.74;12.14;854.92;4.39;83.26;0.000000;0.000000;0.000000;0.0000
2021-08-13;19:00;300.45;13.56;854.81;4.10;90.92;0.000000;0.000000;0.000000;0.0000
2021-08-13;20:00;299.25;15.05;854.50;3.81;99.97;0.000000;0.000000;0.000000;0.0000
2021-08-13;21:00;298.17;16.44;854.03;3.52;109.52;0.000000;0.000000;0.000000;0.0000
2021-08-13;22:00;297.32;17.54;853.62;3.17;118.58;0.000000;0.000000;0.000000;0.0000
2021-08-13;23:00;296.83;18.11;853.40;2.74;127.62;0.000000;0.000000;0.000000;0.0000
2021-08-13;24:00;296.74;18.18;853.43;2.26;137.49;0.000000;0.000000;0.000000;0.0000
2021-08-14;01:00;296.94;17.93;853.65;1.80;152.97;0.000000;0.000000;0.000000;0.0000
2021-08-14;02:00;296.88;17.94;853.97;1.54;181.37;0.000000;0.000000;0.000000;3.1635
2021-08-14;03:00;297.90;16.84;854.34;1.58;211.65;0.000000;0.000000;0.000000;121.4802
2021-08-14;04:00;301.34;13.74;854.62;1.87;218.70;0.000000;0.000000;0.000000;341.4046
2021-08-14;05:00;305.81;10.43;854.80;1.71;153.62;0.000000;0.000000;0.000000;564.8313
2021-08-14;06:00;308.62;8.69;854.83;1.59;119.01;0.000000;0.000000;0.000000;760.9020
2021-08-14;07:00;310.37;7.74;854.63;1.82;79.33;0.000000;0.000000;0.000000;910.9130
2021-08-14;08:00;311.73;7.09;854.09;2.54;60.58;0.000000;0.000000;0.000000;1002.0900
2021-08-14;09:00;312.67;6.69;853.39;3.29;54.25;0.000000;0.000000;0.000000;1026.2480
2021-08-14;10:00;313.17;6.49;852.71;3.89;52.23;0.000000;0.000000;0.000000;984.4847
2021-08-14;11:00;313.23;6.47;852.12;4.45;53.08;0.000000;0.000000;0.000000;876.5894
2021-08-14;12:00;312.87;6.65;851.63;5.20;55.67;0.000000;0.000000;0.000000;712.8320
2021-08-14;13:00;312.00;7.12;851.33;6.23;59.21;0.000000;0.000000;0.000000;506.7990
2021-08-14;14:00;310.48;8.02;851.27;7.41;62.12;0.000000;0.000000;0.000000;278.5732
2021-08-14;15:00;307.96;9.69;851.50;7.19;63.21;0.000000;0.000000;0.000000;68.5510
2021-08-14;16:00;304.60;12.28;851.96;5.36;61.63;0.000000;0.000000;0.000000;0.0010
2021-08-14;17:00;302.82;13.99;852.46;4.71;59.89;0.000000;0.000000;0.000000;0.0000
2021-08-14;18:00;301.30;15.50;852.84;4.28;58.85;0.000000;0.000000;0.000000;0.0000
2021-08-14;19:00;299.84;17.02;853.06;3.79;58.64;0.000000;0.000000;0.000000;0.0000
2021-08-14;20:00;298.53;18.47;853.05;3.34;59.47;0.000000;0.000000;0.000000;0.0000
2021-08-14;21:00;297.44;19.75;852.87;3.05;59.40;0.000000;0.000000;0.000000;0.0000
2021-08-14;22:00;296.58;20.78;852.71;2.85;58.20;0.000000;0.000000;0.000000;0.0000
2021-08-14;23:00;295.90;21.60;852.66;2.68;57.29;0.000000;0.000000;0.000000;0.0000
2021-08-14;24:00;295.39;22.21;852.70;2.47;57.57;0.000000;0.000000;0.000000;0.0000
2021-08-15;01:00;295.12;22.53;852.88;2.17;56.00;0.000000;0.000000;0.000000;0.0000
2021-08-15;02:00;294.95;22.78;853.19;1.93;49.50;0.000000;0.000000;0.000000;2.6567
2021-08-15;03:00;296.61;20.65;853.63;1.88;43.49;0.000000;0.000000;0.000000;116.2327
2021-08-15;04:00;299.90;17.36;854.05;2.95;58.44;0.000000;0.000000;0.000000;332.7603
2021-08-15;05:00;303.80;14.31;854.39;5.01;71.77;0.000000;0.000000;0.000000;553.9808
2021-08-15;06:00;306.66;12.06;854.55;6.24;66.93;0.000000;0.000000;0.000000;748.2151
2021-08-15;07:00;308.42;10.77;854.42;6.99;63.67;0.000000;0.000000;0.000000;896.8575
2021-08-15;08:00;309.63;9.87;854.00;7.59;62.85;0.000000;0.000000;0.000000;986.9178
2021-08-15;09:00;310.36;9.29;853.43;8.07;63.16;0.000000;0.000000;0.000000;1011.2510
2021-08-15;10:00;310.66;8.95;852.92;8.32;62.88;0.000000;0.000000;0.000000;967.6159
2021-08-15;11:00;310.62;8.79;852.57;8.32;61.98;0.000000;0.000000;0.000000;859.5037
2021-08-15;12:00;310.17;8.86;852.37;8.26;60.80;0.000000;0.000000;0.000000;695.6349
2021-08-15;13:00;309.27;9.17;852.38;8.20;59.22;0.000000;0.000000;0.000000;490.4475
2021-08-15;14:00;307.87;9.76;852.47;8.18;57.46;0.000000;0.000000;0.000000;265.2226
2021-08-15;15:00;305.58;10.86;852.76;7.04;54.92;0.000000;0.000000;0.000000;62.2801
2021-08-15;16:00;302.42;12.48;853.18;5.13;50.40;0.000000;0.000000;0.000000;0.0001
2021-08-15;17:00;300.81;12.79;853.61;4.76;47.70;0.000000;0.000000;0.000000;0.0000
2021-08-15;18:00;299.39;12.79;853.87;4.37;47.06;0.000000;0.000000;0.000000;0.0000
2021-08-15;19:00;297.99;12.90;854.04;3.72;48.04;0.000000;0.000000;0.000000;0.0000
2021-08-15;20:00;296.77;13.05;854.18;3.17;51.59;0.000000;0.000000;0.000000;0.0000
2021-08-15;21:00;295.87;13.06;854.19;2.76;57.52;0.000000;0.000000;0.000000;0.0000
2021-08-15;22:00;295.34;12.75;854.21;2.50;65.95;0.000000;0.000000;0.000000;0.0000
2021-08-15;23:00;294.90;12.38;854.30;2.38;73.96;0.000000;0.000000;0.000000;0.0000
2021-08-15;24:00;294.56;12.13;854.44;2.14;76.83;0.000000;0.000000;0.000000;0.0000
2021-08-16;01:00;294.45;11.95;854.65;1.79;75.07;0.000000;0.000000;0.000000;0.0000
2021-08-16;02:00;294.33;11.93;854.96;1.51;67.36;0.000000;0.000000;0.000000;2.2732
2021-08-16;03:00;295.56;11.18;855.38;1.43;54.40;0.000000;0.000000;0.000000;108.1852
2021-08-16;04:00;298.31;9.38;855.76;2.14;54.03;0.000000;0.000000;0.000000;311.5030
2021-08-16;05:00;302.29;7.25;856.16;3.74;61.47;0.000000;0.000000;0.000000;530.9179
2021-08-16;06:00;305.53;5.87;856.39;5.49;61.09;0.000000;0.000000;0.000000;733.3114
2021-08-16;07:00;307.40;5.45;856.35;6.28;60.19;0.000000;0.000000;0.000000;891.3555
2021-08-16;08:00;308.71;5.50;856.06;6.66;58.16;0.000000;0.000000;0.000000;988.6705
2021-08-16;09:00;309.52;5.62;855.69;6.90;55.94;0.000000;0.000000;0.000000;1016.4310
2021-08-16;10:00;309.88;5.74;855.29;7.03;53.36;0.000000;0.000000;0.000000;973.2382
2021-08-16;11:00;309.91;5.92;854.89;7.07;50.95;0.000000;0.000000;0.000000;862.4365
2021-08-16;12:00;309.53;6.20;854.60;7.07;49.14;0.000000;0.000000;0.000000;695.7822
2021-08-16;13:00;308.70;6.63;854.45;7.12;47.89;0.000000;0.000000;0.000000;487.7595
2021-08-16;14:00;307.35;7.27;854.43;7.24;47.06;0.000000;0.000000;0.000000;261.0162
2021-08-16;15:00;304.76;8.49;854.54;5.80;45.64;0.000000;0.000000;0.000000;59.4015
2021-08-16;16:00;301.25;10.35;854.84;4.38;43.41;0.000000;0.000000;0.000000;0.0000
2021-08-16;17:00;299.82;11.05;855.18;4.33;43.84;0.000000;0.000000;0.000000;0.0000
2021-08-16;18:00;298.38;11.73;855.42;3.85;43.41;0.000000;0.000000;0.000000;0.0000
2021-08-16;19:00;297.02;12.37;855.62;3.22;42.61;0.000000;0.000000;0.000000;0.0000
2021-08-16;20:00;296.21;12.70;855.80;2.55;45.04;0.000000;0.000000;0.000000;0.0000
2021-08-16;21:00;296.07;12.55;855.81;1.88;52.64;0.000000;0.000000;0.000000;0.0000
2021-08-16;22:00;295.99;12.31;855.60;1.54;65.16;0.000000;0.000000;0.000000;0.0000
2021-08-16;23:00;295.60;12.25;855.40;1.54;74.52;0.000000;0.000000;0.000000;0.0000
2021-08-16;24:00;295.30;12.08;855.31;1.45;78.31;0.000000;0.000000;0.000000;0.0000
2021-08-17;01:00;295.24;11.78;855.38;1.11;78.28;0.000000;0.000000;0.000000;0.0000
2021-08-17;02:00;295.14;11.61;855.56;0.71;70.56;0.000000;0.000000;0.000000;1.9333
2021-08-17;03:00;295.88;11.21;855.89;0.49;49.32;0.000000;0.000000;0.000000;106.6300
2021-08-17;04:00;298.55;9.18;856.18;1.03;56.21;0.000000;0.000000;0.000000;321.5612
2021-08-17;05:00;302.73;6.90;856.44;3.00;68.51;0.000000;0.000000;0.000000;543.2039
2021-08-17;06:00;305.86;5.98;856.51;4.29;67.79;0.000000;0.000000;0.000000;734.5115
2021-08-17;07:00;307.85;5.63;856.30;4.63;68.39;0.000000;0.000000;0.000000;886.2932
2021-08-17;08:00;309.30;5.49;855.81;4.76;68.79;0.000000;0.000000;0.000000;974.6576
2021-08-17;09:00;310.27;5.51;855.19;4.98;67.93;0.000000;0.000000;0.000000;997.0005
2021-08-17;10:00;310.78;5.64;854.61;5.22;64.39;0.000000;0.000000;0.000000;956.4756
2021-08-17;11:00;310.90;5.83;854.03;5.66;59.14;0.000000;0.000000;0.000000;855.2750
2021-08-17;12:00;310.50;6.14;853.56;6.37;55.81;0.000000;0.000000;0.000000;690.4587
2021-08-17;13:00;309.55;6.64;853.23;7.18;54.30;0.000000;0.000000;0.000000;483.1789
